#z i RadiusInner SDensityCold SDensityStar SDensityColdMolecular SDensityColdAtomic RadiusOuter SDensitySFR  MetallicityCold MetallicityStar MassProfStar MassStar MassBin RadiusIso
2.5 95 2.14469 0.000567562 0 0 0.000567562 2.24576 0 0 0 0 0 10 70.7758
2.5 96 2.24576 0.000325092 0 0 0.000325092 2.3516 0 0 0 0 0 10 74.1114
2.5 97 2.3516 0.000181703 0 0 0.000181703 2.46243 0 0 0 0 0 10 77.6041
2.5 98 2.46243 9.89887e-05 0 0 9.89887e-05 2.57848 0 0 0 0 0 10 81.2615
2.5 99 2.57848 5.24999e-05 0 0 5.24999e-05 2.7 0 0 0 0 0 10 85.0912
2.5 100 2.7 2.70731e-05 0 0 2.70731e-05 2.82725 0 0 0 0 0 10 89.1015
2.5 101 2.82725 1.35568e-05 0 0 1.35568e-05 2.96049 0 0 0 0 0 10 93.3007
2.5 102 2.96049 6.58288e-06 0 0 6.58288e-06 3.10001 0 0 0 0 0 10 97.6978
2.5 103 3.10001 3.09523e-06 0 0 3.09523e-06 3.24611 0 0 0 0 0 10 102.302
2.5 104 3.24611 1.40713e-06 0 0 1.40713e-06 3.3991 0 0 0 0 0 10 107.124
2.5 105 3.3991 6.17524e-07 0 0 6.17524e-07 3.55929 0 0 0 0 0 10 112.172
2.5 106 3.55929 2.61177e-07 0 0 2.61177e-07 3.72704 0 0 0 0 0 10 117.459
2.5 107 3.72704 1.06274e-07 0 0 1.06274e-07 3.90269 0 0 0 0 0 10 122.994
2.5 108 3.90269 4.15281e-08 0 0 4.15281e-08 4.08662 0 0 0 0 0 10 128.791
2.5 109 4.08662 1.55545e-08 0 0 1.55545e-08 4.27921 0 0 0 0 0 10 134.861
2.5 110 4.27921 5.57321e-09 0 0 5.57321e-09 4.48088 0 0 0 0 0 10 141.216
2.5 111 4.48088 1.90627e-09 0 0 1.90627e-09 4.69206 0 0 0 0 0 10 147.872
2.5 112 4.69206 6.21084e-10 0 0 6.21084e-10 4.91319 0 0 0 0 0 10 154.841
2.5 113 4.91319 1.92312e-10 0 0 1.92312e-10 5.14474 0 0 0 0 0 10 162.138
2.5 114 5.14474 5.64568e-11 0 0 5.64568e-11 5.38721 0 0 0 0 0 10 169.779
2.5 115 5.38721 1.56744e-11 0 0 1.56744e-11 5.6411 0 0 0 0 0 10 177.781
2.5 116 5.6411 4.10479e-12 0 0 4.10479e-12 5.90696 0 0 0 0 0 10 186.159
2.5 117 5.90696 1.01117e-12 0 0 1.01117e-12 6.18534 0 0 0 0 0 10 194.933
2.5 118 6.18534 2.33635e-13 0 0 2.33635e-13 6.47685 0 0 0 0 0 10 204.12
2.5 119 6.47685 5.04806e-14 0 0 5.04806e-14 6.78209 0 0 0 0 0 10 213.74
2.5 120 6.78209 1.01675e-14 0 0 1.01675e-14 7.10172 0 0 0 0 0 10 223.813
2.5 121 7.10172 1.90269e-15 0 0 1.90269e-15 7.43642 0 0 0 0 0 10 234.361
2.5 122 7.43642 3.29674e-16 0 0 3.29674e-16 7.78689 0 0 0 0 0 10 245.406
2.5 123 7.78689 5.26974e-17 0 0 5.26974e-17 8.15387 0 0 0 0 0 10 256.971
2.5 124 8.15387 7.74161e-18 0 0 7.74161e-18 8.53815 0 0 0 0 0 10 269.082
2.5 125 8.53815 1.04108e-18 0 0 1.04108e-18 8.94054 0 0 0 0 0 10 281.764
2.5 126 8.94054 1.27627e-19 0 0 1.27627e-19 9.36189 0 0 0 0 0 10 295.043
2.5 127 9.36189 1.42005e-20 0 0 1.42005e-20 9.80311 0 0 0 0 0 10 308.948
2.5 128 9.80311 1.42756e-21 0 0 1.42756e-21 10.2651 0 0 0 0 0 10 323.508
2.5 129 10.2651 1.29041e-22 0 0 1.29041e-22 10.7489 0 0 0 0 0 10 338.754
2.5 130 10.7489 1.04361e-23 0 0 1.04361e-23 11.2555 0 0 0 0 0 10 354.719
2.5 131 11.2555 7.51169e-25 0 0 7.51169e-25 11.7859 0 0 0 0 0 10 371.437
2.5 132 11.7859 4.78571e-26 0 0 4.78571e-26 12.3414 0 0 0 0 0 10 388.942
2.5 133 12.3414 2.68327e-27 0 0 2.68327e-27 12.923 0 0 0 0 0 10 407.272
2.5 134 12.923 1.31606e-28 0 0 1.31606e-28 13.5321 0 0 0 0 0 10 426.466
2.5 135 13.5321 5.61101e-30 0 0 5.61101e-30 14.1698 0 0 0 0 0 10 446.565
2.5 136 14.1698 2.06581e-31 0 0 2.06581e-31 14.8376 0 0 0 0 0 10 467.611
2.5 137 14.8376 6.52257e-33 0 0 6.52257e-33 15.5369 0 0 0 0 0 10 489.649
2.5 138 15.5369 1.7534e-34 0 0 1.7534e-34 16.2691 0 0 0 0 0 10 512.725
2.5 139 16.2691 3.98275e-36 0 0 3.98275e-36 17.0358 0 0 0 0 0 10 536.889
2.5 140 17.0358 7.58356e-38 0 0 7.58356e-38 17.8387 0 0 0 0 0 10 562.192
2.5 141 17.8387 1.20043e-39 0 0 1.20043e-39 18.6794 0 0 0 0 0 10 588.688
2.5 142 18.6794 1.56602e-41 0 0 1.56602e-41 19.5598 0 0 0 0 0 10 616.432
2.5 143 19.5598 1.66834e-43 0 0 1.66834e-43 20.4816 0 0 0 0 0 10 645.483
2.5 144 20.4816 1.43764e-45 0 0 1.43764e-45 21.4469 0 0 0 0 0 10 675.904
2.5 145 21.4469 9.921e-48 0 0 9.921e-48 22.4576 0 0 0 0 0 10 707.758
2.5 146 22.4576 5.42557e-50 0 0 5.42557e-50 23.516 0 0 0 0 0 10 741.114
2.5 147 23.516 2.32571e-52 0 0 2.32571e-52 24.6243 0 0 0 0 0 10 776.041
2.5 148 24.6243 7.72499e-55 0 0 7.72499e-55 25.7848 0 0 0 0 0 10 812.615
2.5 149 25.7848 1.96447e-57 0 0 1.96447e-57 27 0 0 0 0 0 10 850.912
2.5 150 27 3.77685e-60 0 0 3.77685e-60 28.2725 0 0 0 0 0 10 891.015
2.5 151 28.2725 5.41772e-63 0 0 5.41772e-63 29.6049 0 0 0 0 0 10 933.007
2.5 152 29.6049 5.71883e-66 0 0 5.71883e-66 31.0001 0 0 0 0 0 10 976.978
2.5 153 31.0001 4.37843e-69 0 0 4.37843e-69 32.4611 0 0 0 0 0 10 1023.02
2.5 154 32.4611 2.39479e-72 0 0 2.39479e-72 33.991 0 0 0 0 0 10 1071.24
2.5 155 33.991 9.21015e-76 0 0 9.21015e-76 35.5929 0 0 0 0 0 10 1121.72
2.5 156 35.5929 2.44961e-79 0 0 2.44961e-79 37.2704 0 0 0 0 0 10 1174.59
2.5 157 37.2704 4.42796e-83 0 0 4.42796e-83 39.0269 0 0 0 0 0 10 1229.94
2.5 158 39.0269 5.34161e-87 0 0 5.34161e-87 40.8662 0 0 0 0 0 10 1287.91
2.5 159 40.8662 4.21905e-91 0 0 4.21905e-91 42.7921 0 0 0 0 0 10 1348.61
2.5 160 42.7921 2.13872e-95 0 0 2.13872e-95 44.8088 0 0 0 0 0 10 1412.16
2.5 161 44.8088 6.81402e-100 0 0 6.81402e-100 46.9206 0 0 0 0 0 10 1478.72
2.5 162 46.9206 1.33489e-104 0 0 1.33489e-104 49.1319 0 0 0 0 0 10 1548.41
2.5 163 49.1319 1.5715e-109 0 0 1.5715e-109 51.4474 0 0 0 0 0 10 1621.38
2.5 164 51.4474 1.08537e-114 0 0 1.08537e-114 53.8721 0 0 0 0 0 10 1697.79
2.5 165 53.8721 4.28851e-120 0 0 4.28851e-120 56.411 0 0 0 0 0 10 1777.81
2.5 166 56.411 9.44184e-126 0 0 9.44184e-126 59.0696 0 0 0 0 0 10 1861.59
2.5 167 59.0696 1.1268e-131 0 0 1.1268e-131 61.8534 0 0 0 0 0 10 1949.33
2.5 168 61.8534 7.08156e-138 0 0 7.08156e-138 64.7685 0 0 0 0 0 10 2041.2
2.5 169 64.7685 2.27386e-144 0 0 2.27386e-144 67.8209 0 0 0 0 0 10 2137.4
2.5 170 67.8209 3.61403e-151 0 0 3.61403e-151 71.0172 0 0 0 0 0 10 2238.13
2.5 171 71.0172 2.75047e-158 0 0 2.75047e-158 74.3642 0 0 0 0 0 10 2343.61
2.5 172 74.3642 9.68102e-166 0 0 9.68102e-166 77.8689 0 0 0 0 0 10 2454.06
2.5 173 77.8689 1.51962e-173 0 0 1.51962e-173 81.5387 0 0 0 0 0 10 2569.71
2.5 174 81.5387 1.02402e-181 0 0 1.02402e-181 85.3815 0 0 0 0 0 10 2690.82
2.5 175 85.3815 2.84655e-190 0 0 2.84655e-190 89.4054 0 0 0 0 0 10 2817.64
2.5 176 89.4054 3.13058e-199 0 0 3.13058e-199 93.6189 0 0 0 0 0 10 2950.43
2.5 177 93.6189 1.30386e-208 0 0 1.30386e-208 98.0311 0 0 0 0 0 10 3089.48
2.5 178 98.0311 1.96449e-218 0 0 1.96449e-218 102.651 0 0 0 0 0 10 3235.08
2.5 179 102.651 1.0206e-228 0 0 1.0206e-228 107.489 0 0 0 0 0 10 3387.54
2.5 180 107.489 1.73874e-239 0 0 1.73874e-239 112.555 0 0 0 0 0 10 3547.19
2.5 181 112.555 9.21628e-251 0 0 9.21628e-251 117.859 0 0 0 0 0 10 3714.37
2.5 182 117.859 1.43848e-262 0 0 1.43848e-262 123.414 0 0 0 0 0 10 3889.42
2.5 183 123.414 6.24073e-275 0 0 6.24073e-275 129.23 0 0 0 0 0 10 4072.72
2.5 184 129.23 7.0849e-288 0 0 7.0849e-288 135.321 0 0 0 0 0 10 4264.66
2.5 185 135.321 1.9758e-301 0 0 1.9758e-301 141.698 0 0 0 0 0 10 4465.65
2.5 186 141.698 1.26681e-315 0 0 1.26681e-315 148.376 0 0 0 0 0 10 4676.11
2.5 187 148.376 0 0 0 0 155.369 0 0 0 0 0 10 4896.49
2.5 188 155.369 0 0 0 0 162.691 0 0 0 0 0 10 5127.25
2.5 189 162.691 0 0 0 0 170.358 0 0 0 0 0 10 5368.89
2.5 190 170.358 0 0 0 0 178.387 0 0 0 0 0 10 5621.92
2.5 191 178.387 0 0 0 0 186.794 0 0 0 0 0 10 5886.88
2.5 192 186.794 0 0 0 0 195.598 0 0 0 0 0 10 6164.32
2.5 193 195.598 0 0 0 0 204.816 0 0 0 0 0 10 6454.83
2.5 194 204.816 0 0 0 0 214.469 0 0 0 0 0 10 6759.04
2.5 195 214.469 0 0 0 0 224.576 0 0 0 0 0 10 7077.58
2.5 196 224.576 0 0 0 0 235.16 0 0 0 0 0 10 7411.14
2.5 197 235.16 0 0 0 0 246.243 0 0 0 0 0 10 7760.41
2.5 198 246.243 0 0 0 0 257.848 0 0 0 0 0 10 8126.15
2.5 199 257.848 0 0 0 0 270 0 0 0 0 0 10 8509.12
2 0 0.027 359.627 0 0 359.627 0.0282725 0 0 0 0 0 10 0.891015
2 1 0.0282725 355.816 0 0 355.816 0.0296049 0 0 0 0 0 10 0.933007
2 2 0.0296049 351.881 0 0 351.881 0.0310001 0 0 0 0 0 10 0.976978
2 3 0.0310001 347.823 0 0 347.823 0.0324611 0 0 0 0 0 10 1.02302
2 4 0.0324611 343.639 0 0 343.639 0.033991 0 0 0 0 0 10 1.07124
2 5 0.033991 339.328 0 0 339.328 0.0355929 0 0 0 0 0 10 1.12172
2 6 0.0355929 334.89 0 0 334.89 0.0372704 0 0 0 0 0 10 1.17459
2 7 0.0372704 330.324 0 0 330.324 0.0390269 0 0 0 0 0 10 1.22994
2 8 0.0390269 325.63 0 0 325.63 0.0408662 0 0 0 0 0 10 1.28791
2 9 0.0408662 320.807 0 0 320.807 0.0427921 0 0 0 0 0 10 1.34861
2 10 0.0427921 315.856 0 0 315.856 0.0448088 0 0 0 0 0 10 1.41216
2 11 0.0448088 310.778 0 0 310.778 0.0469206 0 0 0 0 0 10 1.47872
2 12 0.0469206 305.573 0 0 305.573 0.0491319 0 0 0 0 0 10 1.54841
2 13 0.0491319 300.244 0 0 300.244 0.0514474 0 0 0 0 0 10 1.62138
2 14 0.0514474 294.791 0 0 294.791 0.0538721 0 0 0 0 0 10 1.69779
2 15 0.0538721 289.217 0 0 289.217 0.056411 0 0 0 0 0 10 1.77781
2 16 0.056411 283.525 0 0 283.525 0.0590696 0 0 0 0 0 10 1.86159
2 17 0.0590696 277.717 0 0 277.717 0.0618534 0 0 0 0 0 10 1.94933
2 18 0.0618534 271.798 0 0 271.798 0.0647685 0 0 0 0 0 10 2.0412
2 19 0.0647685 265.771 0 0 265.771 0.0678209 0 0 0 0 0 10 2.1374
2 20 0.0678209 259.64 0 0 259.64 0.0710172 0 0 0 0 0 10 2.23813
2 21 0.0710172 253.412 0 0 253.412 0.0743642 0 0 0 0 0 10 2.34361
2 22 0.0743642 247.091 0 0 247.091 0.0778689 0 0 0 0 0 10 2.45406
2 23 0.0778689 240.683 0 0 240.683 0.0815387 0 0 0 0 0 10 2.56971
2 24 0.0815387 234.196 0 0 234.196 0.0853815 0 0 0 0 0 10 2.69082
2 25 0.0853815 227.635 0 0 227.635 0.0894054 0 0 0 0 0 10 2.81764
2 26 0.0894054 221.008 0 0 221.008 0.0936189 0 0 0 0 0 10 2.95043
2 27 0.0936189 214.324 0 0 214.324 0.0980311 0 0 0 0 0 10 3.08948
2 28 0.0980311 207.592 0 0 207.592 0.102651 0 0 0 0 0 10 3.23508
2 29 0.102651 200.818 0 0 200.818 0.107489 0 0 0 0 0 10 3.38754
2 30 0.107489 194.014 0 0 194.014 0.112555 0 0 0 0 0 10 3.54719
2 31 0.112555 187.189 0 0 187.189 0.117859 0 0 0 0 0 10 3.71437
2 32 0.117859 180.354 0 0 180.354 0.123414 0 0 0 0 0 10 3.88942
2 33 0.123414 173.517 0 0 173.517 0.12923 0 0 0 0 0 10 4.07272
2 34 0.12923 166.691 0 0 166.691 0.135321 0 0 0 0 0 10 4.26466
2 35 0.135321 159.886 0 0 159.886 0.141698 0 0 0 0 0 10 4.46565
2 36 0.141698 153.114 0 0 153.114 0.148376 0 0 0 0 0 10 4.67611
2 37 0.148376 146.386 0 0 146.386 0.155369 0 0 0 0 0 10 4.89649
2 38 0.155369 139.713 0 0 139.713 0.162691 0 0 0 0 0 10 5.12725
2 39 0.162691 133.108 0 0 133.108 0.170358 0 0 0 0 0 10 5.36889
2 40 0.170358 126.581 0 0 126.581 0.178387 0 0 0 0 0 10 5.62192
2 41 0.178387 120.145 0 0 120.145 0.186794 0 0 0 0 0 10 5.88688
2 42 0.186794 113.81 0 0 113.81 0.195598 0 0 0 0 0 10 6.16432
2 43 0.195598 107.588 0 0 107.588 0.204816 0 0 0 0 0 10 6.45483
2 44 0.204816 101.49 0 0 101.49 0.214469 0 0 0 0 0 10 6.75904
2 45 0.214469 95.5259 0 0 95.5259 0.224576 0 0 0 0 0 10 7.07758
2 46 0.224576 89.7071 0 0 89.7071 0.23516 0 0 0 0 0 10 7.41114
2 47 0.23516 84.0429 0 0 84.0429 0.246243 0 0 0 0 0 10 7.76041
2 48 0.246243 78.5425 0 0 78.5425 0.257848 0 0 0 0 0 10 8.12615
2 49 0.257848 73.2146 0 0 73.2146 0.27 0 0 0 0 0 10 8.50912
2 50 0.27 68.0672 0 0 68.0672 0.282725 0 0 0 0 0 10 8.91015
2 51 0.282725 63.1075 0 0 63.1075 0.296049 0 0 0 0 0 10 9.33007
2 52 0.296049 58.3421 0 0 58.3421 0.310001 0 0 0 0 0 10 9.76978
2 53 0.310001 53.7765 0 0 53.7765 0.324611 0 0 0 0 0 10 10.2302
2 54 0.324611 49.4154 0 0 49.4154 0.33991 0 0 0 0 0 10 10.7124
2 55 0.33991 45.2625 0 0 45.2625 0.355929 0 0 0 0 0 10 11.2172
2 56 0.355929 41.3208 0 0 41.3208 0.372704 0 0 0 0 0 10 11.7459
2 57 0.372704 37.5919 0 0 37.5919 0.390269 0 0 0 0 0 10 12.2994
2 58 0.390269 34.0766 0 0 34.0766 0.408662 0 0 0 0 0 10 12.8791
2 59 0.408662 30.7746 0 0 30.7746 0.427921 0 0 0 0 0 10 13.4861
2 60 0.427921 27.6846 0 0 27.6846 0.448088 0 0 0 0 0 10 14.1216
2 61 0.448088 24.8041 0 0 24.8041 0.469206 0 0 0 0 0 10 14.7872
2 62 0.469206 22.13 0 0 22.13 0.491319 0 0 0 0 0 10 15.4841
2 63 0.491319 19.6577 0 0 19.6577 0.514474 0 0 0 0 0 10 16.2138
2 64 0.514474 17.3821 0 0 17.3821 0.538721 0 0 0 0 0 10 16.9779
2 65 0.538721 15.297 0 0 15.297 0.56411 0 0 0 0 0 10 17.7781
2 66 0.56411 13.3956 0 0 13.3956 0.590696 0 0 0 0 0 10 18.6159
2 67 0.590696 11.6702 0 0 11.6702 0.618534 0 0 0 0 0 10 19.4933
2 68 0.618534 10.1127 0 0 10.1127 0.647685 0 0 0 0 0 10 20.412
2 69 0.647685 8.71405 0 0 8.71405 0.678209 0 0 0 0 0 10 21.374
2 70 0.678209 7.46521 0 0 7.46521 0.710172 0 0 0 0 0 10 22.3813
2 71 0.710172 6.35657 0 0 6.35657 0.743642 0 0 0 0 0 10 23.4361
2 72 0.743642 5.37838 0 0 5.37838 0.778689 0 0 0 0 0 10 24.5406
2 73 0.778689 4.52072 0 0 4.52072 0.815387 0 0 0 0 0 10 25.6971
2 74 0.815387 3.77372 0 0 3.77372 0.853815 0 0 0 0 0 10 26.9082
2 75 0.853815 3.12757 0 0 3.12757 0.894054 0 0 0 0 0 10 28.1764
2 76 0.894054 2.57267 0 0 2.57267 0.936189 0 0 0 0 0 10 29.5043
2 77 0.936189 2.0997 0 0 2.0997 0.980311 0 0 0 0 0 10 30.8948
2 78 0.980311 1.69973 0 0 1.69973 1.02651 0 0 0 0 0 10 32.3508
2 79 1.02651 1.36424 0 0 1.36424 1.07489 0 0 0 0 0 10 33.8754
2 80 1.07489 1.08526 0 0 1.08526 1.12555 0 0 0 0 0 10 35.4719
2 81 1.12555 0.855318 0 0 0.855318 1.17859 0 0 0 0 0 10 37.1437
2 82 1.17859 0.667574 0 0 0.667574 1.23414 0 0 0 0 0 10 38.8942
2 83 1.23414 0.515771 0 0 0.515771 1.2923 0 0 0 0 0 10 40.7272
2 84 1.2923 0.394279 0 0 0.394279 1.35321 0 0 0 0 0 10 42.6466
2 85 1.35321 0.298079 0 0 0.298079 1.41698 0 0 0 0 0 10 44.6565
2 86 1.41698 0.222753 0 0 0.222753 1.48376 0 0 0 0 0 10 46.7611
2 87 1.48376 0.164457 0 0 0.164457 1.55369 0 0 0 0 0 10 48.9649
2 88 1.55369 0.119889 0 0 0.119889 1.62691 0 0 0 0 0 10 51.2725
2 89 1.62691 0.0862483 0 0 0.0862483 1.70358 0 0 0 0 0 10 53.6889
2 90 1.70358 0.0611938 0 0 0.0611938 1.78387 0 0 0 0 0 10 56.2192
2 91 1.78387 0.0427932 0 0 0.0427932 1.86794 0 0 0 0 0 10 58.8688
2 92 1.86794 0.0294757 0 0 0.0294757 1.95598 0 0 0 0 0 10 61.6432
2 93 1.95598 0.0199835 0 0 0.0199835 2.04816 0 0 0 0 0 10 64.5483
2 94 2.04816 0.0133255 0 0 0.0133255 2.14469 0 0 0 0 0 10 67.5904
2 95 2.14469 0.0087331 0 0 0.0087331 2.24576 0 0 0 0 0 10 70.7758
2 96 2.24576 0.00562052 0 0 0.00562052 2.3516 0 0 0 0 0 10 74.1114
2 97 2.3516 0.00354933 0 0 0.00354933 2.46243 0 0 0 0 0 10 77.6041
2 98 2.46243 0.00219732 0 0 0.00219732 2.57848 0 0 0 0 0 10 81.2615
2 99 2.57848 0.00133236 0 0 0.00133236 2.7 0 0 0 0 0 10 85.0912
2 100 2.7 0.000790515 0 0 0.000790515 2.82725 0 0 0 0 0 10 89.1015
2 101 2.82725 0.00045848 0 0 0.00045848 2.96049 0 0 0 0 0 10 93.3007
2 102 2.96049 0.000259653 0 0 0.000259653 3.10001 0 0 0 0 0 10 97.6978
2 103 3.10001 0.000143432 0 0 0.000143432 3.24611 0 0 0 0 0 10 102.302
2 104 3.24611 7.71929e-05 0 0 7.71929e-05 3.3991 0 0 0 0 0 10 107.124
2 105 3.3991 4.04255e-05 0 0 4.04255e-05 3.55929 0 0 0 0 0 10 112.172
2 106 3.55929 2.05744e-05 0 0 2.05744e-05 3.72704 0 0 0 0 0 10 117.459
2 107 3.72704 1.01628e-05 0 0 1.01628e-05 3.90269 0 0 0 0 0 10 122.994
2 108 3.90269 4.86529e-06 0 0 4.86529e-06 4.08662 0 0 0 0 0 10 128.791
2 109 4.08662 2.2541e-06 0 0 2.2541e-06 4.27921 0 0 0 0 0 10 134.861
2 110 4.27921 1.00912e-06 0 0 1.00912e-06 4.48088 0 0 0 0 0 10 141.216
2 111 4.48088 4.35828e-07 0 0 4.35828e-07 4.69206 0 0 0 0 0 10 147.872
2 112 4.69206 1.81286e-07 0 0 1.81286e-07 4.91319 0 0 0 0 0 10 154.841
2 113 4.91319 7.2497e-08 0 0 7.2497e-08 5.14474 0 0 0 0 0 10 162.138
2 114 5.14474 2.78216e-08 0 0 2.78216e-08 5.38721 0 0 0 0 0 10 169.779
2 115 5.38721 1.02261e-08 0 0 1.02261e-08 5.6411 0 0 0 0 0 10 177.781
2 116 5.6411 3.59272e-09 0 0 3.59272e-09 5.90696 0 0 0 0 0 10 186.159
2 117 5.90696 1.20393e-09 0 0 1.20393e-09 6.18534 0 0 0 0 0 10 194.933
2 118 6.18534 3.83949e-10 0 0 3.83949e-10 6.47685 0 0 0 0 0 10 204.12
2 119 6.47685 1.16261e-10 0 0 1.16261e-10 6.78209 0 0 0 0 0 10 213.74
2 120 6.78209 3.33443e-11 0 0 3.33443e-11 7.10172 0 0 0 0 0 10 223.813
2 121 7.10172 9.03499e-12 0 0 9.03499e-12 7.43642 0 0 0 0 0 10 234.361
2 122 7.43642 2.30669e-12 0 0 2.30669e-12 7.78689 0 0 0 0 0 10 245.406
2 123 7.78689 5.53338e-13 0 0 5.53338e-13 8.15387 0 0 0 0 0 10 256.971
2 124 8.15387 1.24353e-13 0 0 1.24353e-13 8.53815 0 0 0 0 0 10 269.082
2 125 8.53815 2.61007e-14 0 0 2.61007e-14 8.94054 0 0 0 0 0 10 281.764
2 126 8.94054 5.10015e-15 0 0 5.10015e-15 9.36189 0 0 0 0 0 10 295.043
2 127 9.36189 9.24659e-16 0 0 9.24659e-16 9.80311 0 0 0 0 0 10 308.948
2 128 9.80311 1.54995e-16 0 0 1.54995e-16 10.2651 0 0 0 0 0 10 323.508
2 129 10.2651 2.39322e-17 0 0 2.39322e-17 10.7489 0 0 0 0 0 10 338.754
2 130 10.7489 3.39078e-18 0 0 3.39078e-18 11.2555 0 0 0 0 0 10 354.719
2 131 11.2555 4.3904e-19 0 0 4.3904e-19 11.7859 0 0 0 0 0 10 371.437
2 132 11.7859 5.17314e-20 0 0 5.17314e-20 12.3414 0 0 0 0 0 10 388.942
2 133 12.3414 5.52229e-21 0 0 5.52229e-21 12.923 0 0 0 0 0 10 407.272
2 134 12.923 5.31588e-22 0 0 5.31588e-22 13.5321 0 0 0 0 0 10 426.466
2 135 13.5321 4.59204e-23 0 0 4.59204e-23 14.1698 0 0 0 0 0 10 446.565
2 136 14.1698 3.54154e-24 0 0 3.54154e-24 14.8376 0 0 0 0 0 10 467.611
2 137 14.8376 2.42556e-25 0 0 2.42556e-25 15.5369 0 0 0 0 0 10 489.649
2 138 15.5369 1.46701e-26 0 0 1.46701e-26 16.2691 0 0 0 0 0 10 512.725
2 139 16.2691 7.78946e-28 0 0 7.78946e-28 17.0358 0 0 0 0 0 10 536.889
2 140 17.0358 3.60884e-29 0 0 3.60884e-29 17.8387 0 0 0 0 0 10 562.192
2 141 17.8387 1.4495e-30 0 0 1.4495e-30 18.6794 0 0 0 0 0 10 588.688
2 142 18.6794 5.01347e-32 0 0 5.01347e-32 19.5598 0 0 0 0 0 10 616.432
2 143 19.5598 1.48272e-33 0 0 1.48272e-33 20.4816 0 0 0 0 0 10 645.483
2 144 20.4816 3.72198e-35 0 0 3.72198e-35 21.4469 0 0 0 0 0 10 675.904
2 145 21.4469 7.86904e-37 0 0 7.86904e-37 22.4576 0 0 0 0 0 10 707.758
2 146 22.4576 1.3899e-38 0 0 1.3899e-38 23.516 0 0 0 0 0 10 741.114
2 147 23.516 2.03365e-40 0 0 2.03365e-40 24.6243 0 0 0 0 0 10 776.041
2 148 24.6243 2.44309e-42 0 0 2.44309e-42 25.7848 0 0 0 0 0 10 812.615
2 149 25.7848 2.38744e-44 0 0 2.38744e-44 27 0 0 0 0 0 10 850.912
2 150 27 1.87941e-46 0 0 1.87941e-46 28.2725 0 0 0 0 0 10 891.015
2 151 28.2725 1.17971e-48 0 0 1.17971e-48 29.6049 0 0 0 0 0 10 933.007
2 152 29.6049 5.84193e-51 0 0 5.84193e-51 31.0001 0 0 0 0 0 10 976.978
2 153 31.0001 2.25684e-53 0 0 2.25684e-53 32.4611 0 0 0 0 0 10 1023.02
2 154 32.4611 6.72236e-56 0 0 6.72236e-56 33.991 0 0 0 0 0 10 1071.24
2 155 33.991 1.52507e-58 0 0 1.52507e-58 35.5929 0 0 0 0 0 10 1121.72
2 156 35.5929 2.60148e-61 0 0 2.60148e-61 37.2704 0 0 0 0 0 10 1174.59
2 157 37.2704 3.29212e-64 0 0 3.29212e-64 39.0269 0 0 0 0 0 10 1229.94
2 158 39.0269 3.04742e-67 0 0 3.04742e-67 40.8662 0 0 0 0 0 10 1287.91
2 159 40.8662 2.03321e-70 0 0 2.03321e-70 42.7921 0 0 0 0 0 10 1348.61
2 160 42.7921 9.62753e-74 0 0 9.62753e-74 44.8088 0 0 0 0 0 10 1412.16
2 161 44.8088 3.18349e-77 0 0 3.18349e-77 46.9206 0 0 0 0 0 10 1478.72
2 162 46.9206 7.22754e-81 0 0 7.22754e-81 49.1319 0 0 0 0 0 10 1548.41
2 163 49.1319 1.1068e-84 0 0 1.1068e-84 51.4474 0 0 0 0 0 10 1621.38
2 164 51.4474 1.1222e-88 0 0 1.1222e-88 53.8721 0 0 0 0 0 10 1697.79
2 165 53.8721 7.38833e-93 0 0 7.38833e-93 56.411 0 0 0 0 0 10 1777.81
2 166 56.411 3.0949e-97 0 0 3.0949e-97 59.0696 0 0 0 0 0 10 1861.59
2 167 59.0696 8.07436e-102 0 0 8.07436e-102 61.8534 0 0 0 0 0 10 1949.33
2 168 61.8534 1.283e-106 0 0 1.283e-106 64.7685 0 0 0 0 0 10 2041.2
2 169 64.7685 1.21296e-111 0 0 1.21296e-111 67.8209 0 0 0 0 0 10 2137.4
2 170 67.8209 6.65767e-117 0 0 6.65767e-117 71.0172 0 0 0 0 0 10 2238.13
2 171 71.0172 2.06785e-122 0 0 2.06785e-122 74.3642 0 0 0 0 0 10 2343.61
2 172 74.3642 3.53809e-128 0 0 3.53809e-128 77.8689 0 0 0 0 0 10 2454.06
2 173 77.8689 3.24232e-134 0 0 3.24232e-134 81.5387 0 0 0 0 0 10 2569.71
2 174 81.5387 1.54522e-140 0 0 1.54522e-140 85.3815 0 0 0 0 0 10 2690.82
2 175 85.3815 3.71341e-147 0 0 3.71341e-147 89.4054 0 0 0 0 0 10 2817.64
2 176 89.4054 4.35694e-154 0 0 4.35694e-154 93.6189 0 0 0 0 0 10 2950.43
2 177 93.6189 2.41283e-161 0 0 2.41283e-161 98.0311 0 0 0 0 0 10 3089.48
2 178 98.0311 6.08736e-169 0 0 6.08736e-169 102.651 0 0 0 0 0 10 3235.08
2 179 102.651 6.74189e-177 0 0 6.74189e-177 107.489 0 0 0 0 0 10 3387.54
2 180 107.489 3.15298e-185 0 0 3.15298e-185 112.555 0 0 0 0 0 10 3547.19
2 181 112.555 5.97843e-194 0 0 5.97843e-194 117.859 0 0 0 0 0 10 3714.37
2 182 117.859 4.40442e-203 0 0 4.40442e-203 123.414 0 0 0 0 0 10 3889.42
